TERM1	INTERACTION	TERM2	KAPPA_SIMILARITY
GO:0048870	kappa	GO:2000145	0.62
GO:0048870	kappa	GO:0051270	0.61
GO:0048870	kappa	GO:0032101	0.14
GO:0048870	kappa	GO:0030334	0.57
GO:0048870	kappa	GO:0030155	0.22
GO:0048870	kappa	GO:0051674	1
GO:0048870	kappa	GO:0040017	0.39
GO:0048870	kappa	GO:0045216	0.12
GO:0048870	kappa	GO:0016337	0.17
GO:0048870	kappa	GO:0048729	0.14
GO:0048870	kappa	GO:0002768	0.13
GO:0048870	kappa	GO:0001944	0.22
GO:0048870	kappa	GO:0002764	0.11
GO:0048870	kappa	GO:0051050	0.12
GO:0048870	kappa	GO:0018108	0.14
GO:0048870	kappa	GO:0050865	0.11
GO:0048870	kappa	GO:0040011	0.84
GO:0048870	kappa	GO:0016477	0.95
GO:0048870	kappa	GO:0034329	0.13
GO:0048870	kappa	GO:0070371	0.11
GO:0048870	kappa	GO:0044459	0.12
GO:0048870	kappa	GO:0030595	0.21
GO:0048870	kappa	GO:0034330	0.13
GO:0048870	kappa	GO:0031589	0.19
GO:0048870	kappa	GO:0002684	0.15
GO:0048870	kappa	GO:0022603	0.22
GO:0048870	kappa	GO:0009986	0.12
GO:0048870	kappa	GO:0040012	0.62
GO:0048870	kappa	GO:0043410	0.14
GO:0006935	kappa	GO:0006874	0.11
GO:0006935	kappa	GO:0050776	0.15
GO:0006935	kappa	GO:0050900	0.35
GO:0006935	kappa	GO:0042330	1
GO:0006935	kappa	GO:0002682	0.17
GO:0006935	kappa	GO:0002009	0.11
GO:0006935	kappa	GO:0002429	0.14
GO:0006935	kappa	GO:2000147	0.25
GO:0006935	kappa	GO:0060326	0.42
GO:0006935	kappa	GO:0070372	0.12
GO:0006935	kappa	GO:2000145	0.26
GO:0006935	kappa	GO:0050778	0.14
GO:0006935	kappa	GO:0002253	0.14
GO:0006935	kappa	GO:0051270	0.26
GO:0006935	kappa	GO:0032101	0.2
GO:0006935	kappa	GO:0030334	0.24
GO:0006935	kappa	GO:0030155	0.16
GO:0006935	kappa	GO:0006955	0.13
GO:0006935	kappa	GO:0072503	0.11
GO:0006935	kappa	GO:0051674	0.34
GO:0006935	kappa	GO:0040017	0.26
GO:0006935	kappa	GO:0045216	0.12
GO:0006935	kappa	GO:0048729	0.11
GO:0006935	kappa	GO:0002768	0.18
GO:0006935	kappa	GO:0055074	0.12
GO:0006935	kappa	GO:0001944	0.14
GO:0006935	kappa	GO:0002764	0.17
GO:0006935	kappa	GO:0051050	0.11
GO:0006935	kappa	GO:0018108	0.13
GO:0006935	kappa	GO:0040011	0.58
GO:0006935	kappa	GO:0072507	0.11
GO:0006935	kappa	GO:0016477	0.34
GO:0006935	kappa	GO:0034329	0.11
GO:0006935	kappa	GO:0070371	0.14
GO:0006935	kappa	GO:0002757	0.14
GO:0006935	kappa	GO:0003008	0.1
GO:0006935	kappa	GO:0044459	0.11
GO:0006935	kappa	GO:0030595	0.34
GO:0006935	kappa	GO:0034330	0.12
GO:0006935	kappa	GO:0031589	0.14
GO:0006935	kappa	GO:0002684	0.18
GO:0006935	kappa	GO:0022603	0.14
GO:0006935	kappa	GO:0009986	0.13
GO:0006935	kappa	GO:0040012	0.27
GO:0006935	kappa	GO:0043410	0.17
GO:0006935	kappa	GO:0070374	0.11
GO:0006874	kappa	GO:0050900	0.12
GO:0006874	kappa	GO:0042330	0.11
GO:0006874	kappa	GO:0003013	0.17
GO:0006874	kappa	GO:0002429	0.12
GO:0006874	kappa	GO:2000147	0.13
GO:0006874	kappa	GO:0060326	0.14
GO:0006874	kappa	GO:0004950	0.12
GO:0006874	kappa	GO:0032101	0.15
GO:0006874	kappa	GO:0030334	0.11
GO:0006874	kappa	GO:0007186	0.16
GO:0006874	kappa	GO:0072503	0.97
GO:0006874	kappa	GO:0040017	0.14
GO:0006874	kappa	GO:0051046	0.12
GO:0006874	kappa	GO:0001637	0.12
GO:0006874	kappa	GO:0002768	0.11
GO:0006874	kappa	GO:0050851	0.12
GO:0006874	kappa	GO:0055074	0.98
GO:0006874	kappa	GO:0090257	0.2
GO:0006874	kappa	GO:0001653	0.14
GO:0006874	kappa	GO:0051050	0.17
GO:0006874	kappa	GO:0072507	0.95
GO:0006874	kappa	GO:0051480	0.79
GO:0006874	kappa	GO:0008015	0.17
GO:0006874	kappa	GO:0004930	0.16
GO:0006874	kappa	GO:0006937	0.2
GO:0006874	kappa	GO:0008528	0.14
GO:0006874	kappa	GO:0030595	0.16
GO:0006874	kappa	GO:0043410	0.11
GO:0005886	kappa	GO:0004872	0.11
GO:0005886	kappa	GO:0004888	0.1
GO:0005886	kappa	GO:0005887	0.26
GO:0005886	kappa	GO:0031226	0.26
GO:0005886	kappa	GO:0071944	0.97
GO:0005886	kappa	GO:0044459	0.46
GO:0050776	kappa	GO:0050900	0.14
GO:0050776	kappa	GO:0042330	0.15
GO:0050776	kappa	GO:0002682	0.8
GO:0050776	kappa	GO:0002429	0.48
GO:0050776	kappa	GO:0019724	0.15
GO:0050776	kappa	GO:0050866	0.13
GO:0050776	kappa	GO:0050867	0.29
GO:0050776	kappa	GO:0050778	0.79
GO:0050776	kappa	GO:0002253	0.72
GO:0050776	kappa	GO:0032101	0.17
GO:0050776	kappa	GO:0006955	0.7
GO:0050776	kappa	GO:0051674	0.13
GO:0050776	kappa	GO:0071346	0.12
GO:0050776	kappa	GO:0051046	0.13
GO:0050776	kappa	GO:0051249	0.31
GO:0050776	kappa	GO:0004871	0.11
GO:0050776	kappa	GO:0060333	0.12
GO:0050776	kappa	GO:0002250	0.29
GO:0050776	kappa	GO:0002768	0.64
GO:0050776	kappa	GO:0050851	0.33
GO:0050776	kappa	GO:0002764	0.8
GO:0050776	kappa	GO:0051050	0.13
GO:0050776	kappa	GO:0018108	0.14
GO:0050776	kappa	GO:0050865	0.35
GO:0050776	kappa	GO:0040011	0.14
GO:0050776	kappa	GO:0016477	0.14
GO:0050776	kappa	GO:0002757	0.69
GO:0050776	kappa	GO:0060089	0.11
GO:0050776	kappa	GO:0044459	0.1
GO:0050776	kappa	GO:0002684	0.78
GO:0050776	kappa	GO:0009986	0.1
GO:0050776	kappa	GO:0043410	0.16
GO:0031012	kappa	GO:0044420	0.66
GO:0031012	kappa	GO:0043062	0.36
GO:0031012	kappa	GO:1901681	0.16
GO:0031012	kappa	GO:0005201	0.26
GO:0031012	kappa	GO:0005178	0.14
GO:0031012	kappa	GO:0030198	0.36
GO:0031012	kappa	GO:0005576	0.18
GO:0031012	kappa	GO:0005615	0.13
GO:0031012	kappa	GO:0005578	0.94
GO:0019955	kappa	GO:0015026	0.16
GO:0019955	kappa	GO:0060326	0.12
GO:0019955	kappa	GO:0004888	0.14
GO:0019955	kappa	GO:0004950	0.29
GO:0019955	kappa	GO:0038023	0.11
GO:0019955	kappa	GO:0002675	0.12
GO:0019955	kappa	GO:0019838	0.38
GO:0019955	kappa	GO:0001637	0.29
GO:0019955	kappa	GO:0001653	0.22
GO:0019955	kappa	GO:0070371	0.11
GO:0019955	kappa	GO:0004930	0.11
GO:0019955	kappa	GO:0008528	0.22
GO:0019955	kappa	GO:0019199	0.13
GO:0019955	kappa	GO:0030595	0.14
GO:0019955	kappa	GO:0009986	0.15
GO:0019955	kappa	GO:0070374	0.13
GO:0004867	kappa	GO:0043062	0.11
GO:0004867	kappa	GO:0007631	0.13
GO:0004867	kappa	GO:0030198	0.11
GO:0050900	kappa	GO:0042330	0.35
GO:0050900	kappa	GO:0002682	0.16
GO:0050900	kappa	GO:0002429	0.13
GO:0050900	kappa	GO:2000147	0.29
GO:0050900	kappa	GO:0060326	0.56
GO:0050900	kappa	GO:0050867	0.22
GO:0050900	kappa	GO:0070372	0.15
GO:0050900	kappa	GO:2000145	0.27
GO:0050900	kappa	GO:0050778	0.12
GO:0050900	kappa	GO:0002253	0.11
GO:0050900	kappa	GO:0051270	0.26
GO:0050900	kappa	GO:0032101	0.24
GO:0050900	kappa	GO:0030334	0.28
GO:0050900	kappa	GO:0030155	0.18
GO:0050900	kappa	GO:0006955	0.11
GO:0050900	kappa	GO:0072503	0.11
GO:0050900	kappa	GO:0051674	0.43
GO:0050900	kappa	GO:0040017	0.31
GO:0050900	kappa	GO:0005178	0.11
GO:0050900	kappa	GO:0005887	0.12
GO:0050900	kappa	GO:0051249	0.18
GO:0050900	kappa	GO:0016337	0.24
GO:0050900	kappa	GO:0002250	0.13
GO:0050900	kappa	GO:0002768	0.13
GO:0050900	kappa	GO:0050851	0.14
GO:0050900	kappa	GO:0031226	0.11
GO:0050900	kappa	GO:0055074	0.13
GO:0050900	kappa	GO:0002764	0.11
GO:0050900	kappa	GO:0051050	0.11
GO:0050900	kappa	GO:0018108	0.16
GO:0050900	kappa	GO:0050865	0.18
GO:0050900	kappa	GO:0040011	0.33
GO:0050900	kappa	GO:0072507	0.12
GO:0050900	kappa	GO:0005615	0.14
GO:0050900	kappa	GO:0016477	0.46
GO:0050900	kappa	GO:0070371	0.15
GO:0050900	kappa	GO:0051480	0.1
GO:0050900	kappa	GO:0002757	0.1
GO:0050900	kappa	GO:0044459	0.11
GO:0050900	kappa	GO:0030595	0.61
GO:0050900	kappa	GO:0031589	0.15
GO:0050900	kappa	GO:0002684	0.2
GO:0050900	kappa	GO:0009986	0.18
GO:0050900	kappa	GO:0040012	0.27
GO:0050900	kappa	GO:0043410	0.16
GO:0050900	kappa	GO:0070374	0.14
GO:0004872	kappa	GO:0004888	0.68
GO:0004872	kappa	GO:0038023	0.8
GO:0004872	kappa	GO:0007186	0.14
GO:0004872	kappa	GO:0005887	0.34
GO:0004872	kappa	GO:0004871	0.56
GO:0004872	kappa	GO:0031226	0.33
GO:0004872	kappa	GO:0001653	0.12
GO:0004872	kappa	GO:0071944	0.1
GO:0004872	kappa	GO:0004930	0.3
GO:0004872	kappa	GO:0008528	0.12
GO:0004872	kappa	GO:0019199	0.11
GO:0004872	kappa	GO:0060089	0.56
GO:0004872	kappa	GO:0044459	0.24
GO:0004872	kappa	GO:0009986	0.22
GO:0055002	kappa	GO:0055001	0.97
GO:0055002	kappa	GO:0002009	0.11
GO:0055002	kappa	GO:0050808	0.29
GO:0055002	kappa	GO:0045202	0.13
GO:0055002	kappa	GO:0061138	0.15
GO:0055002	kappa	GO:0007528	0.38
GO:0055002	kappa	GO:0048747	0.85
GO:0055002	kappa	GO:0048729	0.11
GO:0055002	kappa	GO:0031032	0.25
GO:0055002	kappa	GO:0051146	0.73
GO:0055002	kappa	GO:0050803	0.11
GO:0055002	kappa	GO:0022603	0.12
GO:0055002	kappa	GO:0042692	0.59
GO:0042330	kappa	GO:0002682	0.17
GO:0042330	kappa	GO:0002009	0.11
GO:0042330	kappa	GO:0002429	0.14
GO:0042330	kappa	GO:2000147	0.25
GO:0042330	kappa	GO:0060326	0.42
GO:0042330	kappa	GO:0070372	0.12
GO:0042330	kappa	GO:2000145	0.26
GO:0042330	kappa	GO:0050778	0.14
GO:0042330	kappa	GO:0002253	0.14
GO:0042330	kappa	GO:0051270	0.26
GO:0042330	kappa	GO:0032101	0.2
GO:0042330	kappa	GO:0030334	0.24
GO:0042330	kappa	GO:0030155	0.16
GO:0042330	kappa	GO:0006955	0.13
GO:0042330	kappa	GO:0072503	0.11
GO:0042330	kappa	GO:0051674	0.34
GO:0042330	kappa	GO:0040017	0.26
GO:0042330	kappa	GO:0045216	0.12
GO:0042330	kappa	GO:0048729	0.11
GO:0042330	kappa	GO:0002768	0.18
GO:0042330	kappa	GO:0055074	0.12
GO:0042330	kappa	GO:0001944	0.14
GO:0042330	kappa	GO:0002764	0.17
GO:0042330	kappa	GO:0051050	0.11
GO:0042330	kappa	GO:0018108	0.13
GO:0042330	kappa	GO:0040011	0.58
GO:0042330	kappa	GO:0072507	0.11
GO:0042330	kappa	GO:0016477	0.34
GO:0042330	kappa	GO:0034329	0.11
GO:0042330	kappa	GO:0070371	0.14
GO:0042330	kappa	GO:0002757	0.14
GO:0042330	kappa	GO:0003008	0.1
GO:0042330	kappa	GO:0044459	0.11
GO:0042330	kappa	GO:0030595	0.34
GO:0042330	kappa	GO:0034330	0.12
GO:0042330	kappa	GO:0031589	0.14
GO:0042330	kappa	GO:0002684	0.18
GO:0042330	kappa	GO:0022603	0.14
GO:0042330	kappa	GO:0009986	0.13
GO:0042330	kappa	GO:0040012	0.27
GO:0042330	kappa	GO:0043410	0.17
GO:0042330	kappa	GO:0070374	0.11
GO:0002682	kappa	GO:0002429	0.35
GO:0002682	kappa	GO:2000147	0.12
GO:0002682	kappa	GO:0060326	0.11
GO:0002682	kappa	GO:0019724	0.1
GO:0002682	kappa	GO:0050866	0.15
GO:0002682	kappa	GO:0050867	0.31
GO:0002682	kappa	GO:2000145	0.14
GO:0002682	kappa	GO:0050778	0.61
GO:0002682	kappa	GO:0002253	0.55
GO:0002682	kappa	GO:0051270	0.13
GO:0002682	kappa	GO:0032101	0.17
GO:0002682	kappa	GO:0030334	0.13
GO:0002682	kappa	GO:0030155	0.11
GO:0002682	kappa	GO:0006955	0.64
GO:0002682	kappa	GO:0051674	0.16
GO:0002682	kappa	GO:0040017	0.12
GO:0002682	kappa	GO:0051046	0.11
GO:0002682	kappa	GO:0051249	0.4
GO:0002682	kappa	GO:0004871	0.11
GO:0002682	kappa	GO:0002250	0.22
GO:0002682	kappa	GO:0002768	0.48
GO:0002682	kappa	GO:0050851	0.23
GO:0002682	kappa	GO:0002764	0.62
GO:0002682	kappa	GO:0051050	0.14
GO:0002682	kappa	GO:0018108	0.12
GO:0002682	kappa	GO:0050865	0.44
GO:0002682	kappa	GO:0040011	0.17
GO:0002682	kappa	GO:0016477	0.17
GO:0002682	kappa	GO:0002757	0.52
GO:0002682	kappa	GO:0060089	0.11
GO:0002682	kappa	GO:0044459	0.11
GO:0002682	kappa	GO:0002684	0.74
GO:0002682	kappa	GO:0009986	0.11
GO:0002682	kappa	GO:0040012	0.14
GO:0002682	kappa	GO:0043410	0.14
GO:0003013	kappa	GO:2000145	0.1
GO:0003013	kappa	GO:0051270	0.15
GO:0003013	kappa	GO:0032101	0.1
GO:0003013	kappa	GO:0072503	0.16
GO:0003013	kappa	GO:0051046	0.1
GO:0003013	kappa	GO:0055074	0.16
GO:0003013	kappa	GO:0001944	0.11
GO:0003013	kappa	GO:0090257	0.36
GO:0003013	kappa	GO:0051050	0.12
GO:0003013	kappa	GO:0072507	0.16
GO:0003013	kappa	GO:0051480	0.18
GO:0003013	kappa	GO:0008015	1
GO:0003013	kappa	GO:0003008	0.33
GO:0003013	kappa	GO:0006937	0.36
GO:0055001	kappa	GO:0002009	0.13
GO:0055001	kappa	GO:0050808	0.28
GO:0055001	kappa	GO:0045202	0.15
GO:0055001	kappa	GO:0061138	0.16
GO:0055001	kappa	GO:0007528	0.36
GO:0055001	kappa	GO:0048747	0.82
GO:0055001	kappa	GO:0048729	0.13
GO:0055001	kappa	GO:0031032	0.23
GO:0055001	kappa	GO:0001944	0.1
GO:0055001	kappa	GO:0051146	0.71
GO:0055001	kappa	GO:0050803	0.1
GO:0055001	kappa	GO:0022603	0.12
GO:0055001	kappa	GO:0042692	0.62
GO:0002009	kappa	GO:2000147	0.11
GO:0002009	kappa	GO:2000145	0.14
GO:0002009	kappa	GO:0043062	0.1
GO:0002009	kappa	GO:0051270	0.14
GO:0002009	kappa	GO:0030334	0.13
GO:0002009	kappa	GO:0030155	0.13
GO:0002009	kappa	GO:0061138	0.6
GO:0002009	kappa	GO:0051674	0.14
GO:0002009	kappa	GO:0048747	0.1
GO:0002009	kappa	GO:0040017	0.11
GO:0002009	kappa	GO:0045216	0.12
GO:0002009	kappa	GO:0016337	0.1
GO:0002009	kappa	GO:0048729	0.91
GO:0002009	kappa	GO:0030198	0.1
GO:0002009	kappa	GO:0001944	0.22
GO:0002009	kappa	GO:0001655	0.3
GO:0002009	kappa	GO:0040011	0.13
GO:0002009	kappa	GO:0016477	0.14
GO:0002009	kappa	GO:0034329	0.12
GO:0002009	kappa	GO:0072001	0.27
GO:0002009	kappa	GO:0051146	0.12
GO:0002009	kappa	GO:0034330	0.12
GO:0002009	kappa	GO:0031589	0.13
GO:0002009	kappa	GO:0022603	0.23
GO:0002009	kappa	GO:0042692	0.14
GO:0002009	kappa	GO:0040012	0.13
GO:0002009	kappa	GO:0043410	0.13
GO:0002009	kappa	GO:0022612	0.36
GO:0016324	kappa	GO:0005911	0.1
GO:0016324	kappa	GO:0016323	0.25
GO:0016324	kappa	GO:0044459	0.14
GO:0030054	kappa	GO:0005911	0.55
GO:0030054	kappa	GO:0051270	0.11
GO:0030054	kappa	GO:0045202	0.34
GO:0030054	kappa	GO:0045216	0.22
GO:0030054	kappa	GO:0005913	0.13
GO:0030054	kappa	GO:0070160	0.24
GO:0030054	kappa	GO:0016337	0.12
GO:0030054	kappa	GO:0034329	0.23
GO:0030054	kappa	GO:0005912	0.5
GO:0030054	kappa	GO:0005923	0.24
GO:0030054	kappa	GO:0043296	0.28
GO:0030054	kappa	GO:0034330	0.25
GO:0009581	kappa	GO:0032101	0.12
GO:0009581	kappa	GO:0007186	0.18
GO:0009581	kappa	GO:0007600	0.14
GO:0009581	kappa	GO:0016323	0.12
GO:0002429	kappa	GO:0003823	0.11
GO:0002429	kappa	GO:0019724	0.12
GO:0002429	kappa	GO:0050866	0.1
GO:0002429	kappa	GO:0050867	0.27
GO:0002429	kappa	GO:0050778	0.64
GO:0002429	kappa	GO:0002253	0.71
GO:0002429	kappa	GO:0030155	0.11
GO:0002429	kappa	GO:0006955	0.27
GO:0002429	kappa	GO:0072503	0.11
GO:0002429	kappa	GO:0051674	0.1
GO:0002429	kappa	GO:0051249	0.27
GO:0002429	kappa	GO:0002250	0.15
GO:0002429	kappa	GO:0002768	0.79
GO:0002429	kappa	GO:0050851	0.77
GO:0002429	kappa	GO:0055074	0.11
GO:0002429	kappa	GO:0002764	0.63
GO:0002429	kappa	GO:0002455	0.1
GO:0002429	kappa	GO:0018108	0.11
GO:0002429	kappa	GO:0050865	0.28
GO:0002429	kappa	GO:0040011	0.11
GO:0002429	kappa	GO:0072507	0.11
GO:0002429	kappa	GO:0016477	0.11
GO:0002429	kappa	GO:0004713	0.11
GO:0002429	kappa	GO:0006959	0.11
GO:0002429	kappa	GO:0002757	0.74
GO:0002429	kappa	GO:0002684	0.52
GO:0002429	kappa	GO:0043410	0.11
GO:0015026	kappa	GO:0004950	0.3
GO:0015026	kappa	GO:0001637	0.3
GO:0015026	kappa	GO:0001653	0.19
GO:0015026	kappa	GO:0008528	0.19
GO:2000147	kappa	GO:0060326	0.34
GO:2000147	kappa	GO:0050867	0.11
GO:2000147	kappa	GO:0070372	0.19
GO:2000147	kappa	GO:0014066	0.13
GO:2000147	kappa	GO:2000145	0.69
GO:2000147	kappa	GO:0043062	0.13
GO:2000147	kappa	GO:0051270	0.64
GO:2000147	kappa	GO:0032101	0.23
GO:2000147	kappa	GO:0030334	0.73
GO:2000147	kappa	GO:0030155	0.3
GO:2000147	kappa	GO:0061138	0.13
GO:2000147	kappa	GO:0072503	0.13
GO:2000147	kappa	GO:0051674	0.39
GO:2000147	kappa	GO:0040017	0.99
GO:2000147	kappa	GO:0045216	0.14
GO:2000147	kappa	GO:0005178	0.14
GO:2000147	kappa	GO:0016337	0.12
GO:2000147	kappa	GO:0014068	0.14
GO:2000147	kappa	GO:0030198	0.13
GO:2000147	kappa	GO:0055074	0.13
GO:2000147	kappa	GO:0001944	0.17
GO:2000147	kappa	GO:0051050	0.18
GO:2000147	kappa	GO:0018108	0.22
GO:2000147	kappa	GO:0040011	0.3
GO:2000147	kappa	GO:0072507	0.12
GO:2000147	kappa	GO:0005615	0.13
GO:2000147	kappa	GO:0016477	0.41
GO:2000147	kappa	GO:0034329	0.16
GO:2000147	kappa	GO:0070371	0.24
GO:2000147	kappa	GO:0051480	0.13
GO:2000147	kappa	GO:0004713	0.1
GO:2000147	kappa	GO:0030595	0.31
GO:2000147	kappa	GO:0034330	0.14
GO:2000147	kappa	GO:0031589	0.22
GO:2000147	kappa	GO:0002684	0.14
GO:2000147	kappa	GO:0022603	0.18
GO:2000147	kappa	GO:0009986	0.14
GO:2000147	kappa	GO:0040012	0.67
GO:2000147	kappa	GO:0043410	0.18
GO:2000147	kappa	GO:0070374	0.18
GO:0060326	kappa	GO:0050867	0.12
GO:0060326	kappa	GO:0070372	0.2
GO:0060326	kappa	GO:2000145	0.26
GO:0060326	kappa	GO:0004950	0.15
GO:0060326	kappa	GO:0050663	0.13
GO:0060326	kappa	GO:0051270	0.25
GO:0060326	kappa	GO:0032101	0.3
GO:0060326	kappa	GO:0030334	0.28
GO:0060326	kappa	GO:0030155	0.14
GO:0060326	kappa	GO:0072503	0.13
